"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","cluster","Region"
-0.903634303885388,0.443819514107526,-0.252792055577672,-0.101281657909574,-0.618428326779278,0.556744287404028,1.41804678333041,1.04968293100163,0.103634722356733,0.0257667864626571,-0.132245234517355,-0.0306067741139075,0.205336288417721,-0.190035670280534,-0.305404021411605,0.165681232598254,-0.0183204509107132,-0.00387494024391032,0.176625774054101,0.23103753332163,0.0114822492473503,0.0670798459496525,-0.0435725415477415,-0.0571003769359969,0.0306282079939574,0.0487360829014513,0.00515255991172229,0.00220545906171408,-0.00322661593251901,"1","Central America & Caribbean"
-0.897703571494357,0.483892461107368,-0.368134508530238,-0.12877132426571,-0.755703392014467,0.0936073730133688,1.19300987743471,0.909534486128253,0.146513821394512,0.0256610992184584,-0.148642941202048,-0.0234815329963925,0.211779167132189,-0.179855435780013,-0.302916398355335,0.17124862768285,-0.0277768276623225,-0.00494896357522535,0.176070463856425,0.233831668562243,0.0136141376965472,0.061782232091096,-0.0445591129850479,-0.0559225102299564,0.028670555138503,0.0485457941797136,0.00436375645220765,0.00185066563594218,-0.00307701217914577,"1","Central America & Caribbean"
-0.900106307783174,0.496643543894195,-0.41111627723621,-0.141010493210405,-0.807244083938036,-0.0570730318692736,1.14949232491627,0.882576336402744,0.154907872464003,0.0287409855629454,-0.157800964597839,-0.0149068679191796,0.213399141270446,-0.177580222094903,-0.305008546909263,0.171993533611442,-0.0314805954245254,-0.00342443767494632,0.176247184242891,0.236650387307228,0.0123809898318952,0.06013215256752,-0.0459270437790057,-0.05711540804889,0.0278303918673353,0.0489880417602494,0.0033123035147457,0.00185402751576197,-0.00317993002167627,"1","Central America & Caribbean"
-0.901051444444619,0.504933580078605,-0.461794749772298,-0.154679023469333,-0.862509172080494,-0.20335508412384,1.1158571769409,0.863663155654338,0.162634296268846,0.0271817154577461,-0.164688266680591,-0.0114381452199092,0.216579967793943,-0.177022872218514,-0.3055449212255,0.17147690676069,-0.0370433864961596,-0.00897436531536281,0.175086626573775,0.238098310132714,0.0103656419622999,0.0597975893212658,-0.0487955585061484,-0.0577730703522928,0.0271669891394473,0.0494861237956931,0.00270291775337564,0.00191534473764683,-0.00321711102097197,"1","Central America & Caribbean"
-0.90417452810118,0.477647537109993,-0.377539792113929,-0.132568310585663,-0.761627344226184,0.203715807496252,1.34473947664994,0.999957495937333,0.130435530354517,0.0244158299861246,-0.148268878405534,-0.0235138547755427,0.211438778436973,-0.183023212832654,-0.307440633786939,0.168806677230433,-0.0266656527362687,-0.00524671274544043,0.176516286830125,0.234426354952583,0.00662198792788082,0.0620717794372577,-0.046860324108179,-0.0597158312040562,0.029456372801034,0.0490351922370059,0.00379733985519969,0.00240081330037299,-0.00338983315716834,"1","Central America & Caribbean"
-0.894971020106261,0.501784007951396,-0.49746578144619,-0.165878016908512,-0.897075661107823,-0.247322724700016,1.14978416030076,0.885141939489984,0.160899328185722,0.0175484637920003,-0.164413859060053,-0.0219815744368686,0.221030180003563,-0.175780023660095,-0.309034892908058,0.17551790570417,-0.0322338127222848,-0.00579460901061078,0.175254549349828,0.236362465685365,0.00964031067783119,0.0609324963696024,-0.0487265478482434,-0.0570007206656415,0.027616743281661,0.0495653762360786,0.00455908548848294,0.00215393825609629,-0.003183272079724,"1","Central America & Caribbean"
-0.901468005682526,0.510202790550201,-0.481003788070633,-0.154865166161245,-0.882889163452406,-0.153521485161102,1.20829408021853,0.917918304125163,0.158548927293675,0.0234454914012791,-0.162334091133888,-0.0148315823662986,0.216645245186842,-0.175389707396222,-0.307710264349173,0.172966796291921,-0.0331306445116295,-0.00413128992887768,0.176116281721299,0.238063736805804,0.0062198469470082,0.0588761611737911,-0.0494368880518168,-0.059925293527098,0.0280138046046159,0.0494685103319098,0.00281872962774143,0.00230109894091586,-0.00338873633435524,"1","Central America & Caribbean"
-0.89518450835145,0.530495981215537,-0.546386907468344,-0.172294038096575,-0.957977703815979,-0.407494930080235,1.09452532322135,0.8482052768829,0.177584757986815,0.0207243286184594,-0.17312407118692,-0.0111865513596527,0.220715805858753,-0.173194072548859,-0.307057067852039,0.177880467173012,-0.0349556294407767,-0.00535735400917524,0.175734143984299,0.236465932528643,0.00975977823868109,0.0599044935646907,-0.0493886994255429,-0.0561226377602856,0.0269505433678677,0.0501634717854144,0.00495963110489984,0.00211380385752563,-0.00331065319933126,"1","Central America & Caribbean"
-0.904308259521029,0.466014660606651,-0.346073498925836,-0.11893848581593,-0.720288564081028,0.421383571140057,1.49500320161138,1.09498969984693,0.108933035396356,0.0222179228942184,-0.140090265674793,-0.0234773599384689,0.209127477652985,-0.187126240910341,-0.307790449396598,0.169555511858185,-0.0217957584284371,-0.006037557381045,0.178944797057717,0.231262152002958,0.00489436206751497,0.0627596224032501,-0.0450589442057643,-0.0586587355322162,0.0310846205436597,0.0495529461574222,0.0063381666331312,0.00275895391449675,-0.00365534784612916,"1","Central America & Caribbean"
-0.90022789176134,0.501454580162156,-0.446537814155817,-0.145583303034824,-0.841588138329125,-0.00567647526152026,1.28184171097853,0.96479564914337,0.14381946466299,0.0211288715469368,-0.158195151580341,-0.0188531982636254,0.214738580288604,-0.180427497676723,-0.307672483294405,0.173341887715231,-0.0279369992152928,-0.0056617272640557,0.176395555345544,0.234198907982182,0.00755877404374072,0.0631679174748578,-0.0479969569019541,-0.058890983499067,0.0291537350301648,0.0485689953370382,0.00565692994167849,0.00242291768772771,-0.0033843997198976,"1","Central America & Caribbean"
-0.889419887512889,0.538322332163305,-0.576099746193005,-0.176995688153697,-0.993373785122573,-0.539991185817047,1.01183152642505,0.801647164956583,0.187815117002449,0.0152501116117757,-0.177392669861909,-0.0122025344412233,0.222373680088403,-0.17245041321832,-0.303722449022205,0.180938266191224,-0.0343473622010451,-0.00739440571376653,0.17394077958603,0.234965380207149,0.0125599098215204,0.0636118493958594,-0.0494968279015448,-0.056245709667105,0.0276628613585697,0.0466209759411395,0.00819440009234812,0.00198690418584624,-0.00300729963954333,"1","Central America & Caribbean"
-0.899865126875223,0.477129158434038,-0.402260333243949,-0.134159613440236,-0.792299023686592,0.178026664357414,1.35850549481352,1.01966012922321,0.134482232048772,0.0251347803438096,-0.149653243634687,-0.0146969367708835,0.207666560405077,-0.181091034874959,-0.29931265997554,0.173327990509084,-0.0235819172253312,-0.00405452961479575,0.17894441092286,0.230277769628618,0.00685239837825848,0.0609787471017273,-0.0459556700983046,-0.0571798924855914,0.0302421914961702,0.0492952543874171,0.00720063523975113,0.00252429525211767,-0.00359071846370733,"1","Central America & Caribbean"
-0.8962717619321,0.49072462650263,-0.463210264004457,-0.149370509606108,-0.866890565802614,-0.0344564756277223,1.25925900541073,0.969508188487769,0.15652824872862,0.0256405428033919,-0.155853502811462,-0.0153819542988712,0.208995898745226,-0.172712071415431,-0.295636849275682,0.175899340726953,-0.0273494859351182,-0.00339838276885272,0.178921492302103,0.231811491760417,0.00703055573678725,0.0575717078773181,-0.0480673521701726,-0.0565384728480344,0.029187110284259,0.0506759686493334,0.00571390455361443,0.00242021352432263,-0.0035765263312215,"1","Central America & Caribbean"
-0.897675462086937,0.502013734279572,-0.491485005357379,-0.158634279052729,-0.900294020915658,-0.201033351970429,1.16507392003809,0.907375712957285,0.167692198454367,0.0269804241657857,-0.163822072804759,-0.00817233666433496,0.211296881340249,-0.173210503172482,-0.297912829883372,0.174897738388894,-0.0300672319430376,-0.00193880081892463,0.17649644872276,0.234443189018479,0.00809822183184749,0.0599295963623365,-0.0491980010741698,-0.0558682777261176,0.0285400847117025,0.0505242453665262,0.00622934732610073,0.00220519094136987,-0.00345096411358786,"1","Central America & Caribbean"
-0.897752515639455,0.492453891318551,-0.467019804859577,-0.153590456232685,-0.878325820978252,-0.189607664729029,1.10475697774603,0.878183170193855,0.174932452136663,0.0334598897692584,-0.160951963644929,-0.00521667674543239,0.207261559477159,-0.170637011890506,-0.290306553553559,0.173811662807519,-0.030480042903814,0.000599501429189979,0.177086467567461,0.234333280334284,0.00851203362309672,0.0555361855397597,-0.0488710357906807,-0.0559334085188051,0.0280347153658292,0.0505556582209285,0.00438860601874857,0.00195057064300917,-0.00339729098937516,"1","Central America & Caribbean"
-0.893571832607306,0.528664983944642,-0.558063156235505,-0.177607988755346,-0.986711406496704,-0.659378381243,0.82514085757361,0.701555087738439,0.216186730288964,0.033770909032023,-0.177206949358673,0.00198226011793349,0.21474313183047,-0.164668224176558,-0.290338019669685,0.176027871639229,-0.038412772768101,0.00210282367162362,0.173444733618793,0.238676432445381,0.0122868076670283,0.0544129315502066,-0.0512701137222023,-0.0540691623223315,0.0253798532940463,0.050771515589579,0.00283006662995537,0.00132993639436989,-0.00302568194616523,"1","Central America & Caribbean"
-0.890210633297345,0.536225506548079,-0.538380720834453,-0.175825739863902,-0.958709666255167,-0.640056396941859,0.81728012214611,0.683436651851331,0.206754651904514,0.027477149833974,-0.179362274382841,-0.00746275831616923,0.220197546255107,-0.172118320938474,-0.297695906747155,0.177628347394991,-0.0375244517850013,-0.00401345261464136,0.172440436051941,0.235711044382011,0.0169228829469355,0.0594152226587179,-0.0482510236248229,-0.053299193849541,0.025488365794314,0.0479322980846008,0.0053090467098668,0.00121339913565153,-0.00274064590435324,"1","Central America & Caribbean"
-0.889630208740119,0.507651741203492,-0.484915003805575,-0.162579512260165,-0.898509120165824,-0.422386912109638,0.903638107068946,0.747245503922758,0.193801611816776,0.027776477548779,-0.169092838815738,-0.0104467221580863,0.21295090595967,-0.173690111274467,-0.290585046745901,0.175839094207843,-0.0317431062122761,-0.00378271177865898,0.172849834578742,0.232054267785374,0.0169955943706053,0.0619261465777123,-0.0478192754807407,-0.052212638636135,0.0270726327856981,0.048003212151327,0.00724583663160829,0.00134394552119491,-0.00279056766805863,"1","Central America & Caribbean"
-0.897932494798616,0.470687685654855,-0.352596960740552,-0.135465046836597,-0.732630821449935,0.0888842745297881,1.15935392430175,0.89459375922392,0.146395036967114,0.0345626521505977,-0.1484048143222,-0.0170238575169939,0.211923339931912,-0.185294376965182,-0.301953939454111,0.169013781856624,-0.0274389064588934,-0.00282757802599323,0.176990199435739,0.230521847166388,0.0143397976659132,0.0575364868507141,-0.0421855372457297,-0.0461709102008926,0.0273533739503345,0.0556173038038405,0.00584321363138154,0.00157936395368146,-0.00336562919582283,"1","Central America & Caribbean"
-0.894070434298532,0.5085192465487,-0.455571597109338,-0.160128081492606,-0.861194102380895,-0.363723427146968,0.924088968164676,0.75088762463548,0.180669767912152,0.0303518959943419,-0.169936977064278,-0.012583003210421,0.216802562282377,-0.178964670728864,-0.299975589530519,0.173553872741596,-0.0332791456179064,-0.00357686561947652,0.172997238081277,0.234258200606231,0.0167336774104119,0.0607719270190964,-0.0464195327274057,-0.0531977557616699,0.0262661416176836,0.0483600297959422,0.0053092414137278,0.00128221597841711,-0.00279879124342472,"1","Central America & Caribbean"
-0.884580029052612,0.540149969317539,-0.527488181924528,-0.173272081761646,-0.949399068128101,-0.669107137219352,0.752833378807097,0.643265700878373,0.213422421499376,0.0241322889239328,-0.181646970454804,-0.00894729831730673,0.217397811563328,-0.176670088177938,-0.292482531670908,0.178889203952048,-0.0328284802042759,-0.00638731823390008,0.16962930598313,0.229937178288592,0.0229255452665937,0.0683557909069418,-0.0464155680228769,-0.0494061095012735,0.0267800049006721,0.0450203666422937,0.0116998859730133,0.000986289509836076,-0.00241205585918339,"1","Central America & Caribbean"
-1.07915865515378,0.341454037804149,0.576145091600616,0.0457276632748951,0.582424988783396,0.898663032329077,-0.226993595466166,0.129900945145715,0.0519039112718103,0.0651732788947623,-0.00306962377434718,-0.100282113684058,-0.0263893007122175,0.00370142580002344,0.124897461399017,-0.0317557970094974,0.0100827860028081,0.0424509535625907,0.010741133448179,-0.0354825973619325,-0.00734556441069725,-0.0203697425485174,0.0173556638258563,-0.00918955188695259,-0.00786050946477273,-0.0137773573904903,-0.000403777708468959,-0.00217553209150906,0.00207819628268184,"1","Central America & Caribbean"
-1.0796588574873,0.394256278284346,0.555132137443293,0.051747147177026,0.559246685578036,0.833654727232951,-0.24619693072984,0.0929630145469569,0.0632689715173611,0.0614508863827256,-0.00546727783655872,-0.108405279257381,-0.0198863734079171,0.00197614853582734,0.115803282890181,-0.0310735349129845,0.00777983146135318,0.0398067099544385,0.00940632957627202,-0.0349838889480304,-0.00659249653612058,-0.0193029895058601,0.0187391351175839,-0.00892429921574684,-0.00836922602373229,-0.0142810146938773,-0.000820227702998881,-0.00222906898331012,0.00218316647939681,"1","Central America & Caribbean"
-1.07770205342707,0.378406109704562,0.525605170820649,0.0324954580817623,0.527864653974358,0.66413479858638,-0.334623459580725,0.0466901784364498,0.0651117673204782,0.0612134794624215,-0.0140485621286439,-0.104183735597604,-0.0160519925600302,0.00271073619687711,0.113934366270868,-0.0298383211385963,0.00464937138300318,0.0397930830059264,0.00902976594309854,-0.0329258551363197,-0.00490264119403411,-0.0199606475699912,0.0179544334887772,-0.00884637272706063,-0.00941769027537586,-0.0144304063833865,-0.00109644525858793,-0.00240395329445237,0.00229679346169792,"1","Central America & Caribbean"
-1.07803350424643,0.435576837011328,0.513780754616955,0.0459776830321014,0.512915270766877,0.632103930020955,-0.356557939640632,0.00826268979626549,0.081193418353328,0.0584129613118989,-0.0126797191642867,-0.112575781739189,-0.0116861896278108,0.00228993989111429,0.108478218917274,-0.02984492594939,0.00264452115010054,0.0368249957871154,0.0075452234641278,-0.0329420257858024,-0.00421743934737405,-0.0192068037488798,0.0192472797997771,-0.008069419733901,-0.0096663936486424,-0.0147879227572603,-0.00160116220793488,-0.00250095468700031,0.00240467875022438,"1","Central America & Caribbean"
-1.07946379242876,0.411477439612573,0.541533937763542,0.0507130501148431,0.544713419161825,0.731707758296938,-0.313816178742605,0.0416943775138041,0.0706258836456161,0.0610044873214023,-0.00953153559041624,-0.105486969575331,-0.0160224763152749,0.000564579925190253,0.112821810071391,-0.0309392703448559,0.00483244974943543,0.0381038054490165,0.0085079937974316,-0.0337698408426839,-0.00487218058970598,-0.0191634199624859,0.0191491243503581,-0.00835852080543583,-0.00914839333676902,-0.0148274792800484,-0.00111365698725281,-0.00244409850757797,0.00229906715498862,"1","Central America & Caribbean"
-1.07554996330316,0.420231286325121,0.465136278472465,0.0237004838422035,0.452280754830297,0.398758243819147,-0.482812521166165,-0.0516825436005707,0.0955874209250976,0.062870326650226,-0.0235689483125234,-0.100143856316237,-0.0132095051923716,0.00748608411296606,0.115286616537533,-0.0277347551147625,-0.000297598474136347,0.0398995554445001,0.00772123480440296,-0.0314652948937878,-0.00313269906177862,-0.0216539950776846,0.0172127544954477,-0.00783890306643196,-0.0107512881180592,-0.0145831963569001,-0.00173826521097113,-0.0027133620563874,0.00242083219662435,"1","Central America & Caribbean"
-1.08158559986077,0.351157492159674,0.621690734017734,0.0556611895972152,0.642541849806471,1.0138346141869,-0.182573990768268,0.136532098670476,0.0329568622995003,0.0623395899349073,-0.00175256054216387,-0.108534373503965,-0.0202154201248866,-0.00626025773521813,0.111690321246626,-0.0338532350619883,0.00975776220382758,0.0380637633875648,0.00998053621541154,-0.0354090068188964,-0.00520584092337687,-0.0172489238835273,0.0201713036023605,-0.00932313023644677,-0.00817055425552171,-0.0148368956719012,-0.000444454890077657,-0.00226100296504443,0.00220663334666495,"1","Central America & Caribbean"
-1.07669242828802,0.392507613936824,0.509100007655675,0.0280164903600964,0.509572170474877,0.544928925217868,-0.4138117996383,-0.00819042686401938,0.0727265269285512,0.0613534373391858,-0.0190528659604806,-0.102899221705625,-0.0123350846081223,0.00193593685905423,0.110982099816661,-0.0295400746384985,0.00128899652121108,0.0381089323951347,0.00809914808997465,-0.0315138463829465,-0.00289465242399376,-0.0199617305254685,0.0181307932018008,-0.00830145478911058,-0.0103886318927621,-0.0148352780851832,-0.00146916098188004,-0.00265282933939604,0.00242345674326672,"1","Central America & Caribbean"
-1.06641411689886,0.290725053686348,0.387171777264855,-0.0547123048870427,0.384262191486309,-0.072485115038932,-0.705630327403685,-0.128365151834616,0.0640498966862634,0.0568682642198027,-0.0490897795121393,-0.088353732195856,0.00165293507282017,0.00682487684457398,0.105480917257991,-0.0237344241174573,-0.00776631940714794,0.0423441955574912,0.00729043861140007,-0.0220543247938264,0.00101490161061227,-0.0235477101437097,0.0126698208296535,-0.00881682269012221,-0.0138384049893389,-0.0144051468837205,-0.00237129708666321,-0.00308129166850358,0.00277468126912117,"1","Central America & Caribbean"
-1.07772698521372,0.370169054613212,0.548772638668858,0.0323688781380132,0.554122365193386,0.689046272164445,-0.353456586194668,0.0365010582713482,0.0595920825346253,0.0639836581727019,-0.0151306412473369,-0.10515559752693,-0.0169143659109186,-7.69783359759954e-05,0.112877833259432,-0.0309076775180786,0.00419430246541177,0.0389926748676265,0.0088541483173983,-0.0332312565867472,-0.00313835748431271,-0.0193544861550921,0.0186599338993448,-0.00860798405648139,-0.00985592573041876,-0.0147413397491718,-0.00108565055936667,-0.00257388860083492,0.00235529011327062,"1","Central America & Caribbean"
-1.07884004088745,0.294768165335293,0.620419706597293,0.029300048790479,0.652396396119183,0.915467347252388,-0.23687461869956,0.122504136257556,0.00948949513341139,0.0597799685176696,-0.00985540711495685,-0.10795890660589,-0.0138397124324024,-0.0104556125321182,0.10401403613206,-0.033530647176971,0.00666004966865237,0.0365065703986003,0.00971883738068339,-0.0320802577246291,-0.0026555591901799,-0.0166335591277165,0.0195533507591663,-0.00977777322461816,-0.00935840716765743,-0.0151010829648051,-0.000564882538389856,-0.0024237917327485,0.00237513001818762,"1","Central America & Caribbean"
-1.076672874899,0.439023029506076,0.499495440118183,0.0357888478954034,0.494914644070934,0.481739428873651,-0.467677209980295,-0.0624798082847564,0.0909771854071598,0.0617688861867179,-0.0204969290433683,-0.107426561971571,-0.0107070466186741,0.00186580154006319,0.108456942704299,-0.0294507531485383,-0.00156961239962889,0.0360062667250888,0.00659267963733273,-0.0318298903715547,-0.00149506077160667,-0.0196015019155582,0.0194188963310535,-0.00735822159408454,-0.0110561330819402,-0.0152517287538256,-0.0018919621863114,-0.00285777348299208,0.00253743818443281,"1","Central America & Caribbean"
-1.07602665268228,0.400400589922958,0.518896209681919,0.0261413254806884,0.516651893880185,0.50783296360795,-0.476350028503577,-0.0515682385570789,0.0840703201438446,0.0666031611748389,-0.0224769141954429,-0.104317999968753,-0.0156192418957087,0.00470863370735369,0.114393225350799,-0.0309048561703089,-0.0118202579701729,0.0200369232429958,0.00807003242096056,-0.0321787642269077,0.00243608385593404,-0.0193348828186473,0.019525230664021,-0.00707400641926859,-0.0109931830464072,-0.0152132779466408,-0.0016871566424759,-0.00294524260181882,0.00249563559289355,"1","Central America & Caribbean"
-1.07082765588792,0.29423887872373,0.498391294609421,-0.0262603181320244,0.516309127484206,0.276610371629099,-0.581845083295703,-0.0905503589960841,0.0470313674648857,0.0576288735459869,-0.0355189848179318,-0.101233374142472,-0.00106846908509817,-0.00277379527988002,0.0997084891161052,-0.0292897656563567,-0.00867297349402696,0.031399945964204,0.00674681921946241,-0.0258430432911129,0.00365716330725638,-0.0189369529938803,0.0178810241632806,-0.00818123879065998,-0.0130737667239096,-0.0155126344467913,-0.00197262568726836,-0.00315012444737624,0.00286326383064093,"1","Central America & Caribbean"
-1.07746424950529,0.359056179074997,0.594627495040963,0.0414352734450914,0.604787091434172,0.745702265554285,-0.405395972277913,0.00316517961386553,0.0602395291602907,0.0680475948084909,-0.0108882599892987,-0.104237636634266,-0.0201851786814068,-0.00292034309725497,0.1168414208093,-0.0331045989136434,0.00604303376320098,0.0415927523163136,0.00767584565580427,-0.0341222603047307,-0.00140855162986755,-0.0189708224174811,0.0196404686806293,-0.00734234480574527,-0.0102889449784045,-0.0151255048460569,-0.0011907132457583,-0.00290749711061514,0.00253335721084727,"1","Central America & Caribbean"
-1.06951783211573,0.337805484392144,0.479951788524956,-0.0103186614080901,0.474767121772061,0.208636105314208,-0.679963754345866,-0.155854795907339,0.0963816484347766,0.0665754720404567,-0.0299241402420492,-0.0947278651248911,-0.0139731539491094,0.00896361415540516,0.121137833515831,-0.0292430312668454,-0.00675768755428424,0.0378918472533309,0.00595849932037056,-0.0292735129068239,0.00240909930584683,-0.0223156874285876,0.0168567324370115,-0.00609960692244311,-0.012772692668637,-0.0147555502339884,-0.00217238424478072,-0.00338887420865447,0.00283260041198789,"1","Central America & Caribbean"
-1.0748553945302,0.411197851557727,0.539200041094684,0.0361779783400849,0.532849892812471,0.47391915472074,-0.581586065524181,-0.12358601429238,0.103202204783382,0.070219506947955,-0.0177190922555307,-0.102961543873963,-0.0186906606197659,0.00398204430969448,0.120836318758547,-0.031678883222755,0.000103939925425383,0.0403645459984923,0.00559063630631156,-0.0336610448836744,0.000953745944724929,-0.0206075596181169,0.019611513205753,-0.00554701085241958,-0.011647175088338,-0.0152838033617345,-0.00200747071536265,-0.0033290745113168,0.00275199188366329,"1","Central America & Caribbean"
-1.07102959131438,0.42194747352771,0.468328694581189,0.0136504339753483,0.447782352025218,0.137959086379656,-0.76821597951898,-0.230225422004865,0.129046757981107,0.0720549262242418,-0.0307733524977174,-0.0942494411755759,-0.0156790337159652,0.00980523214875509,0.124031499560459,-0.0286804683301455,-0.00611483059268606,0.0413497466370403,0.00431014483052947,-0.0308404890182864,0.00297561562014712,-0.0230258238292114,0.0177665136676238,-0.00465023001914438,-0.0134316398854105,-0.0152158406955296,-0.00273326350520298,-0.00368447340383069,0.00291280127786857,"1","Central America & Caribbean"
